0;1;1;0
1;3;1;0
3;0;1;0
0;4;1;1
4;0;1;1
1;40;1;2
40;37;1;2
37;47;1;2
47;36;1;2
36;1;1;2
3;6;1;3
6;17;1;3
17;21;1;3
21;9;1;3
9;3;1;3
1;32;1;4
32;46;1;4
46;33;1;4
33;54;1;4
54;1;1;4
1;34;1;5
34;53;1;5
53;45;1;5
45;49;1;5
49;1;1;5
4;24;1;6
24;16;1;6
16;12;1;6
12;28;1;6
28;4;1;6
4;18;1;7
18;15;1;7
15;26;1;7
26;25;1;7
25;4;1;7
1;35;1;8
35;38;1;8
38;43;1;8
43;55;1;8
55;1;1;8
1;41;1;9
41;42;1;9
42;31;1;9
31;51;1;9
51;44;1;9
44;1;1;9
3;39;1;10
39;48;1;10
48;52;1;10
52;50;1;10
50;3;1;10
4;7;1;11
7;30;1;11
30;13;1;11
13;14;1;11
14;4;1;11
4;20;1;12
20;10;1;12
10;19;1;12
19;11;1;12
11;23;1;12
23;4;1;12
4;22;1;13
22;29;1;13
29;27;1;13
27;8;1;13
8;4;1;13
