0;1;1;0
1;2;1;0
2;7;1;0
7;0;1;0
2;53;1;1
53;40;1;1
40;22;1;1
22;19;1;1
19;20;1;1
20;48;1;1
48;2;1;1
7;54;1;2
54;43;1;2
43;36;1;2
36;27;1;2
27;31;1;2
31;25;1;2
25;7;1;2
1;32;1;3
32;44;1;3
44;52;1;3
52;57;1;3
57;50;1;3
50;1;1;3
1;56;1;4
56;14;1;4
14;24;1;4
24;38;1;4
38;21;1;4
21;59;1;4
59;58;1;4
58;1;1;4
1;12;1;5
12;41;1;5
41;16;1;5
16;17;1;5
17;34;1;5
34;13;1;5
13;1;1;5
2;60;1;6
60;39;1;6
39;26;1;6
26;18;1;6
18;49;1;6
49;45;1;6
45;42;1;6
42;15;1;6
15;2;1;6
2;37;1;7
37;23;1;7
23;47;1;7
47;28;1;7
28;30;1;7
30;2;1;7
7;29;1;8
29;11;1;8
11;33;1;8
33;46;1;8
46;35;1;8
35;51;1;8
51;55;1;8
55;7;1;8
