0;4;1;0
4;9;1;0
9;0;1;0
9;42;1;1
42;13;1;1
13;60;1;1
60;35;1;1
35;56;1;1
56;30;1;1
30;53;1;1
53;31;1;1
31;55;1;1
55;48;1;1
48;9;1;1
4;34;1;2
34;4;1;2
4;29;1;3
29;40;1;3
40;26;1;3
26;21;1;3
21;12;1;3
12;22;1;3
22;57;1;3
57;32;1;3
32;59;1;3
59;20;1;3
20;37;1;3
37;4;1;3
4;18;1;4
18;58;1;4
58;23;1;4
23;41;1;4
41;38;1;4
38;39;1;4
39;36;1;4
36;25;1;4
25;52;1;4
52;11;1;4
11;4;1;4
9;28;1;5
28;47;1;5
47;27;1;5
27;17;1;5
17;46;1;5
46;33;1;5
33;51;1;5
51;14;1;5
14;24;1;5
24;9;1;5
9;45;1;6
45;49;1;6
49;43;1;6
43;54;1;6
54;19;1;6
19;16;1;6
16;15;1;6
15;50;1;6
50;44;1;6
44;9;1;6
