0;1;1;0
1;5;1;0
5;0;1;0
0;2;1;1
2;4;1;1
4;0;1;1
1;7;1;2
7;9;1;2
9;27;1;2
27;10;1;2
10;29;1;2
29;25;1;2
25;22;1;2
22;1;1;2
2;34;1;3
34;52;1;3
52;42;1;3
42;38;1;3
38;51;1;3
51;37;1;3
37;41;1;3
41;49;1;3
49;55;1;3
55;2;1;3
4;30;1;4
30;18;1;4
18;21;1;4
21;8;1;4
8;12;1;4
12;6;1;4
6;28;1;4
28;26;1;4
26;4;1;4
4;11;1;5
11;19;1;5
19;16;1;5
16;15;1;5
15;14;1;5
14;20;1;5
20;13;1;5
13;17;1;5
17;23;1;5
23;24;1;5
24;4;1;5
5;45;1;6
45;46;1;6
46;31;1;6
31;36;1;6
36;54;1;6
54;43;1;6
43;44;1;6
44;32;1;6
32;50;1;6
50;5;1;6
5;48;1;7
48;39;1;7
39;35;1;7
35;40;1;7
40;47;1;7
47;53;1;7
53;33;1;7
33;5;1;7
