0;1;1;0
1;2;1;0
2;4;1;0
4;0;1;0
2;31;1;1
31;32;1;1
32;37;1;1
37;34;1;1
34;39;1;1
39;36;1;1
36;33;1;1
33;42;1;1
42;41;1;1
41;40;1;1
40;35;1;1
35;38;1;1
38;2;1;1
4;29;1;2
29;18;1;2
18;30;1;2
30;6;1;2
6;28;1;2
28;19;1;2
19;25;1;2
25;23;1;2
23;21;1;2
21;27;1;2
27;4;1;2
4;54;1;3
54;45;1;3
45;43;1;3
43;55;1;3
55;22;1;3
22;26;1;3
26;20;1;3
20;24;1;3
24;4;1;3
1;14;1;4
14;15;1;4
15;17;1;4
17;16;1;4
16;8;1;4
8;9;1;4
9;12;1;4
12;13;1;4
13;11;1;4
11;10;1;4
10;7;1;4
7;1;1;4
2;50;1;5
50;49;1;5
49;47;1;5
47;52;1;5
52;48;1;5
48;53;1;5
53;51;1;5
51;44;1;5
44;46;1;5
46;2;1;5
